,Tn,Tx,Tavg,RH_avg,ff_x,ddd_x,ddd_car,bulan,RH_avg_5day,RH1,RH2,RH3,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
942,24.5,29.2,26.4,80.0,8.0,150.0,4,9,78.8,78.0,77.0,77.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
943,25.2,29.2,26.6,80.0,8.0,130.0,4,9,78.4,77.0,77.0,80.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
944,23.4,29.9,26.9,78.0,8.0,110.0,4,9,78.4,77.0,80.0,80.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
945,24.8,30.4,27.4,79.0,7.0,160.0,3,9,78.4,80.0,80.0,78.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
946,24.6,31.6,26.6,82.0,9.0,120.0,3,9,78.8,80.0,78.0,79.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
947,24.7,29.8,27.0,83.0,8.0,150.0,3,9,79.8,78.0,79.0,82.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0
948,25.3,30.0,27.0,84.0,10.0,140.0,3,9,80.4,79.0,82.0,83.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
949,25.0,29.3,26.8,82.0,8.0,100.0,3,9,81.2,82.0,83.0,84.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0
950,24.4,29.4,26.7,78.0,8.0,130.0,3,9,82.0,83.0,84.0,82.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0
951,23.6,29.4,26.1,78.0,8.0,170.0,3,9,81.8,84.0,82.0,78.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
952,22.6,29.8,26.1,78.0,8.0,160.0,3,9,81.0,82.0,78.0,78.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
953,24.3,29.9,26.5,77.0,8.0,150.0,3,9,80.0,78.0,78.0,78.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
954,24.0,29.6,26.2,79.0,8.0,120.0,4,9,78.6,78.0,78.0,77.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
955,23.0,29.6,25.8,79.0,7.0,160.0,4,9,78.0,78.0,77.0,79.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
956,22.8,29.8,25.7,80.0,8.0,120.0,4,9,78.2,77.0,79.0,79.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
957,22.7,29.3,25.9,82.0,8.0,120.0,3,9,78.6,79.0,79.0,80.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
958,24.2,29.6,26.5,80.0,9.0,110.0,4,10,79.4,79.0,80.0,82.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
959,24.5,29.6,26.7,80.0,8.0,100.0,4,10,80.0,80.0,82.0,80.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
960,24.2,29.8,26.9,81.0,9.0,120.0,4,10,80.2,82.0,80.0,80.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
961,24.2,30.4,27.3,80.0,8.0,160.0,3,10,80.6,80.0,80.0,81.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
962,24.0,30.4,27.1,81.0,8.0,120.0,3,10,80.6,80.0,81.0,80.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
963,24.6,30.5,26.6,81.0,9.0,110.0,3,10,80.4,81.0,80.0,81.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
964,25.0,30.4,27.0,80.0,8.0,110.0,4,10,80.6,80.0,81.0,81.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,4.32
965,25.4,28.8,26.7,86.0,10.0,120.0,4,10,80.6,81.0,81.0,80.0,8.0,9.0,8.0,0.8640000000000001,0.0,0.0,4.32,2.0
966,23.9,29.8,26.7,86.0,8.0,110.0,4,10,81.6,81.0,80.0,86.0,9.0,8.0,10.0,1.264,0.0,4.32,2.0,21.0
967,25.2,29.7,26.5,86.0,8.0,130.0,4,10,82.8,80.0,86.0,86.0,8.0,10.0,8.0,5.4639999999999995,4.32,2.0,21.0,3.0
968,23.5,31.2,26.6,81.0,7.0,210.0,4,10,83.8,86.0,86.0,86.0,10.0,8.0,8.0,6.064,2.0,21.0,3.0,0.0
969,24.2,30.4,26.9,77.0,7.0,140.0,4,10,83.8,86.0,86.0,81.0,8.0,8.0,7.0,6.064,21.0,3.0,0.0,0.0
970,24.6,31.6,27.6,79.0,7.0,130.0,3,10,83.2,86.0,81.0,77.0,8.0,7.0,7.0,5.2,3.0,0.0,0.0,0.0
971,25.7,30.7,27.9,86.0,9.0,140.0,3,10,81.8,81.0,77.0,79.0,7.0,7.0,7.0,4.8,0.0,0.0,0.0,0.0
972,25.4,30.8,28.1,84.0,10.0,140.0,4,10,81.8,77.0,79.0,86.0,7.0,7.0,9.0,0.6,0.0,0.0,0.0,0.0
973,24.6,30.6,27.4,85.0,8.0,120.0,4,10,81.4,79.0,86.0,84.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,4.32
974,25.2,29.5,26.7,84.0,8.0,110.0,4,10,82.2,86.0,84.0,85.0,9.0,10.0,8.0,0.8640000000000001,0.0,0.0,4.32,19.0
975,24.4,30.0,26.9,87.0,9.0,110.0,4,10,83.6,84.0,85.0,84.0,10.0,8.0,8.0,4.664,0.0,4.32,19.0,4.32
976,24.1,30.0,27.0,84.0,9.0,130.0,4,10,85.2,85.0,84.0,87.0,8.0,8.0,9.0,5.528,4.32,19.0,4.32,52.0
977,25.2,30.1,27.1,86.0,8.0,120.0,4,10,84.8,84.0,87.0,84.0,8.0,9.0,9.0,15.927999999999999,19.0,4.32,52.0,4.32
978,26.0,30.0,27.8,82.0,8.0,130.0,4,10,85.2,87.0,84.0,86.0,9.0,9.0,8.0,16.792,4.32,52.0,4.32,0.0
979,25.6,30.7,27.0,76.0,6.0,160.0,4,10,84.6,84.0,86.0,82.0,9.0,8.0,8.0,15.927999999999999,52.0,4.32,0.0,0.0
980,23.8,30.6,27.2,78.0,6.0,170.0,4,10,83.0,86.0,82.0,76.0,8.0,8.0,6.0,12.128,4.32,0.0,0.0,0.0
981,24.0,30.7,26.9,80.0,7.0,120.0,4,10,81.2,82.0,76.0,78.0,8.0,6.0,6.0,11.264000000000001,0.0,0.0,0.0,0.0
982,24.8,31.2,28.1,73.0,7.0,200.0,4,10,80.4,76.0,78.0,80.0,6.0,6.0,7.0,0.8640000000000001,0.0,0.0,0.0,0.0
983,26.0,30.6,28.3,75.0,8.0,130.0,4,10,77.8,78.0,80.0,73.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
984,26.3,31.2,28.4,78.0,8.0,90.0,4,10,76.4,80.0,73.0,75.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,4.32
985,25.4,31.7,28.4,80.0,7.0,110.0,3,10,76.8,73.0,75.0,78.0,7.0,8.0,8.0,0.8640000000000001,0.0,0.0,4.32,0.0
986,25.5,32.4,28.2,85.0,7.0,150.0,7,10,77.2,75.0,78.0,80.0,8.0,8.0,7.0,0.8640000000000001,0.0,4.32,0.0,0.0
987,24.9,31.5,27.7,82.0,6.0,140.0,3,10,78.2,78.0,80.0,85.0,8.0,7.0,7.0,0.8640000000000001,4.32,0.0,0.0,11.0
988,24.6,31.6,28.0,80.0,7.0,140.0,3,10,80.0,80.0,85.0,82.0,7.0,7.0,6.0,3.0639999999999996,0.0,0.0,11.0,4.32
989,25.5,31.6,28.5,83.0,8.0,140.0,4,11,81.0,85.0,82.0,80.0,7.0,6.0,7.0,3.928,0.0,11.0,4.32,0.0
990,25.8,31.0,28.2,86.0,7.0,130.0,4,11,82.0,82.0,80.0,83.0,6.0,7.0,8.0,3.0639999999999996,11.0,4.32,0.0,19.0
991,24.6,31.4,27.5,86.0,6.0,150.0,4,11,83.2,80.0,83.0,86.0,7.0,8.0,7.0,6.864,4.32,0.0,19.0,14.0
992,25.2,30.2,27.8,85.0,9.0,140.0,3,11,83.4,83.0,86.0,86.0,8.0,7.0,6.0,9.664,0.0,19.0,14.0,5.0
993,25.2,31.4,27.0,84.0,9.0,90.0,4,11,84.0,86.0,86.0,85.0,7.0,6.0,9.0,8.464,19.0,14.0,5.0,4.0
994,24.3,30.4,26.1,88.0,8.0,170.0,4,11,84.8,86.0,85.0,84.0,6.0,9.0,9.0,8.4,14.0,5.0,4.0,124.0
995,24.4,30.1,27.9,75.0,8.0,130.0,4,11,85.8,85.0,84.0,88.0,9.0,9.0,8.0,33.2,5.0,4.0,124.0,86.0
996,24.2,30.2,26.7,86.0,8.0,100.0,4,11,83.6,84.0,88.0,75.0,9.0,8.0,8.0,46.6,4.0,124.0,86.0,7.0
997,24.4,30.9,28.2,83.0,8.0,130.0,4,11,83.6,88.0,75.0,86.0,8.0,8.0,8.0,45.2,124.0,86.0,7.0,4.0
998,24.8,31.0,27.2,87.0,8.0,130.0,4,11,83.2,75.0,86.0,83.0,8.0,8.0,8.0,45.0,86.0,7.0,4.0,65.0
999,24.6,30.2,26.7,83.0,6.0,130.0,4,11,83.8,86.0,83.0,87.0,8.0,8.0,8.0,57.2,7.0,4.0,65.0,10.0
1000,24.8,30.4,28.1,76.0,7.0,140.0,4,11,82.8,83.0,87.0,83.0,8.0,8.0,6.0,34.4,4.0,65.0,10.0,1.0
1001,25.0,30.9,27.3,86.0,7.0,120.0,4,11,83.0,87.0,83.0,76.0,8.0,6.0,7.0,17.4,65.0,10.0,1.0,2.0
1002,24.4,31.6,27.9,83.0,7.0,120.0,5,11,83.0,83.0,76.0,86.0,6.0,7.0,7.0,16.4,10.0,1.0,2.0,13.0
1003,24.4,30.7,27.2,86.0,6.0,150.0,5,11,83.0,76.0,86.0,83.0,7.0,7.0,7.0,18.2,1.0,2.0,13.0,18.0
1004,25.1,32.0,28.6,83.0,6.0,140.0,4,11,82.8,86.0,83.0,86.0,7.0,7.0,6.0,8.8,2.0,13.0,18.0,23.10714286
1005,25.5,32.0,28.7,81.0,7.0,120.0,4,11,82.8,83.0,86.0,83.0,7.0,6.0,6.0,11.42142857,13.0,18.0,23.10714286,0.0
1006,25.8,30.0,26.6,88.0,7.0,150.0,8,11,83.8,86.0,83.0,81.0,6.0,6.0,7.0,11.22142857,18.0,23.10714286,0.0,0.0
1007,23.2,30.3,27.2,84.0,8.0,130.0,4,11,84.2,83.0,81.0,88.0,6.0,7.0,7.0,10.82142857,23.10714286,0.0,0.0,66.0
1008,23.7,30.8,27.7,83.0,9.0,110.0,4,11,84.4,81.0,88.0,84.0,7.0,7.0,8.0,21.42142857,0.0,0.0,66.0,18.0
1009,24.6,28.2,25.1,94.0,8.0,40.0,3,11,83.8,88.0,84.0,83.0,7.0,8.0,9.0,21.42142857,0.0,66.0,18.0,14.0
1010,23.4,29.8,26.2,91.0,8.0,140.0,4,11,86.0,84.0,83.0,94.0,8.0,9.0,8.0,19.6,66.0,18.0,14.0,98.0
1011,23.9,30.2,25.7,90.0,8.0,180.0,4,11,88.0,83.0,94.0,91.0,9.0,8.0,8.0,39.2,18.0,14.0,98.0,38.0
1012,24.4,30.8,27.3,85.0,9.0,140.0,4,11,88.4,94.0,91.0,90.0,8.0,8.0,8.0,46.8,14.0,98.0,38.0,11.0
1013,24.1,31.2,26.9,88.0,6.0,110.0,4,11,88.6,91.0,90.0,85.0,8.0,8.0,9.0,35.8,98.0,38.0,11.0,15.0
1014,24.8,31.8,28.2,82.0,6.0,140.0,4,11,89.6,90.0,85.0,88.0,8.0,9.0,6.0,35.2,38.0,11.0,15.0,3.0
1015,25.6,32.4,29.0,81.0,7.0,290.0,4,11,87.2,85.0,88.0,82.0,9.0,6.0,6.0,33.0,11.0,15.0,3.0,23.10714286
1016,25.2,32.0,28.5,82.0,7.0,190.0,5,11,85.2,88.0,82.0,81.0,6.0,6.0,7.0,18.02142857,15.0,3.0,23.10714286,5.0
1017,24.7,31.4,28.3,78.0,5.0,150.0,4,11,83.6,82.0,81.0,82.0,6.0,7.0,7.0,11.42142857,3.0,23.10714286,5.0,7.0
1018,25.1,32.3,27.5,84.0,8.0,180.0,4,11,82.2,81.0,82.0,78.0,7.0,7.0,5.0,10.62142857,23.10714286,5.0,7.0,0.0
1019,24.1,30.9,26.2,89.0,3.0,260.0,3,12,81.4,82.0,78.0,84.0,7.0,5.0,8.0,7.621428571,5.0,7.0,0.0,2.3
1020,25.0,30.4,26.8,88.0,4.0,210.0,6,12,82.8,78.0,84.0,89.0,5.0,8.0,3.0,7.481428571,7.0,0.0,2.3,6.5
1021,24.6,28.6,26.0,89.0,3.0,270.0,7,12,84.2,84.0,89.0,88.0,8.0,3.0,4.0,4.16,0.0,2.3,6.5,2.1
1022,24.2,31.2,27.1,74.0,4.0,160.0,3,12,85.6,89.0,88.0,89.0,3.0,4.0,3.0,3.58,2.3,6.5,2.1,9.3
1023,24.5,31.3,27.3,76.0,5.0,270.0,7,12,84.8,88.0,89.0,74.0,4.0,3.0,4.0,4.04,6.5,2.1,9.3,5.6
1024,24.3,31.3,27.4,76.0,5.0,110.0,5,12,83.2,89.0,74.0,76.0,3.0,4.0,5.0,5.16,2.1,9.3,5.6,22.6
1025,24.4,32.4,27.6,69.0,4.0,140.0,4,12,80.6,74.0,76.0,76.0,4.0,5.0,5.0,9.22,9.3,5.6,22.6,6.1
1026,24.9,29.6,26.5,86.0,3.0,150.0,8,12,76.8,76.0,76.0,69.0,5.0,5.0,4.0,9.14,5.6,22.6,6.1,42.1
1027,24.5,34.0,28.3,64.0,6.0,210.0,8,12,76.2,76.0,69.0,86.0,5.0,4.0,3.0,17.14,22.6,6.1,42.1,55.3
1028,24.2,32.5,27.9,69.0,4.0,310.0,7,12,74.2,69.0,86.0,64.0,4.0,3.0,6.0,26.34,6.1,42.1,55.3,6.1
1029,24.0,32.0,27.9,72.0,5.0,250.0,7,12,72.8,86.0,64.0,69.0,3.0,6.0,4.0,26.44,42.1,55.3,6.1,1.7
1030,24.0,31.7,27.4,68.0,11.0,220.0,8,12,72.0,64.0,69.0,72.0,6.0,4.0,5.0,22.26,55.3,6.1,1.7,7.5
1031,24.2,32.4,28.1,70.0,7.0,180.0,8,12,71.8,69.0,72.0,68.0,4.0,5.0,11.0,22.54,6.1,1.7,7.5,4.8
1032,25.1,32.4,28.8,69.0,6.0,210.0,7,12,68.6,72.0,68.0,70.0,5.0,11.0,7.0,15.08,1.7,7.5,4.8,20.22222222
1033,25.0,28.8,26.4,83.0,6.0,260.0,7,12,69.6,68.0,70.0,69.0,11.0,7.0,6.0,8.064444444,7.5,4.8,20.22222222,20.22222222
1034,24.4,29.9,26.9,72.0,4.0,260.0,6,12,72.4,70.0,69.0,83.0,7.0,6.0,6.0,10.88888889,4.8,20.22222222,20.22222222,25.4
1035,24.3,29.0,26.5,76.0,5.0,210.0,6,12,72.4,69.0,83.0,72.0,6.0,6.0,4.0,15.62888889,20.22222222,20.22222222,25.4,19.7
1036,24.0,32.1,28.1,63.0,5.0,130.0,5,12,74.0,83.0,72.0,76.0,6.0,4.0,5.0,18.06888889,20.22222222,25.4,19.7,3.1
1037,25.1,32.2,27.2,75.0,4.0,200.0,8,12,72.6,72.0,76.0,63.0,4.0,5.0,5.0,17.72888889,25.4,19.7,3.1,1.8
1038,24.2,31.9,27.2,68.0,4.0,230.0,8,12,73.8,76.0,63.0,75.0,5.0,5.0,4.0,14.04444444,19.7,3.1,1.8,90.0
1039,24.4,32.2,27.7,72.0,4.0,240.0,5,12,70.8,63.0,75.0,68.0,5.0,4.0,4.0,28.0,3.1,1.8,90.0,16.7
1040,24.5,31.9,27.9,72.0,5.0,230.0,7,12,70.8,75.0,68.0,72.0,4.0,4.0,4.0,26.26,1.8,90.0,16.7,1.7
1041,25.0,31.9,27.5,71.0,4.0,240.0,7,12,70.0,68.0,72.0,72.0,4.0,4.0,5.0,22.66,90.0,16.7,1.7,34.4
1042,24.8,32.2,28.3,74.0,4.0,240.0,7,12,71.6,72.0,72.0,71.0,4.0,5.0,4.0,28.92,16.7,1.7,34.4,5.5
1043,24.6,32.4,27.7,68.0,5.0,230.0,7,12,71.4,72.0,71.0,74.0,5.0,4.0,4.0,29.66,1.7,34.4,5.5,28.6
1044,24.6,33.4,27.9,70.0,6.0,260.0,6,12,71.4,71.0,74.0,68.0,4.0,4.0,5.0,17.38,34.4,5.5,28.6,8.4
1045,24.9,31.1,28.0,72.0,5.0,320.0,6,12,71.0,74.0,68.0,70.0,4.0,5.0,6.0,15.72,5.5,28.6,8.4,88.7
1046,24.6,32.2,27.7,72.0,4.0,185.0,6,12,71.0,68.0,70.0,72.0,5.0,6.0,5.0,33.12,28.6,8.4,88.7,48.7
1047,25.3,32.0,27.6,69.0,5.0,340.0,6,12,71.2,70.0,72.0,72.0,6.0,5.0,4.0,35.98,8.4,88.7,48.7,1.3
1048,24.5,31.8,26.8,87.0,6.0,320.0,6,1,70.2,72.0,72.0,69.0,5.0,4.0,5.0,35.14,88.7,48.7,1.3,7.9
1049,24.9,32.4,27.8,84.0,5.0,230.0,6,1,74.0,72.0,69.0,87.0,4.0,5.0,6.0,31.0,48.7,1.3,7.9,17.3
1050,23.9,31.4,27.0,86.0,4.0,310.0,7,1,76.8,69.0,87.0,84.0,5.0,6.0,5.0,32.78,1.3,7.9,17.3,68.8
1051,24.2,32.9,28.5,78.0,5.0,290.0,5,1,79.6,87.0,84.0,86.0,6.0,5.0,4.0,28.8,7.9,17.3,68.8,13.8
1052,24.3,31.1,27.5,78.0,5.0,280.0,6,1,80.8,84.0,86.0,78.0,5.0,4.0,5.0,21.82,17.3,68.8,13.8,27.4
1053,25.4,32.0,28.1,82.0,6.0,240.0,6,1,82.6,86.0,78.0,78.0,4.0,5.0,5.0,27.04,68.8,13.8,27.4,0.0
1054,25.2,31.2,27.4,83.0,5.0,260.0,7,1,81.6,78.0,78.0,82.0,5.0,5.0,6.0,25.46,13.8,27.4,0.0,1.8
1055,25.2,30.8,27.5,84.0,6.0,290.0,7,1,81.4,78.0,82.0,83.0,5.0,6.0,5.0,22.36,27.4,0.0,1.8,8.768965517
1056,25.6,32.2,28.5,77.0,13.0,260.0,7,1,81.0,82.0,83.0,84.0,6.0,5.0,6.0,10.353793099999999,0.0,1.8,8.768965517,8.768965517
1057,24.3,33.2,28.3,75.0,16.0,270.0,7,1,80.8,83.0,84.0,77.0,5.0,6.0,13.0,9.347586207,1.8,8.768965517,8.768965517,0.0
1058,25.4,33.2,28.9,72.0,9.0,280.0,7,1,80.2,84.0,77.0,75.0,6.0,13.0,16.0,3.867586207,8.768965517,8.768965517,0.0,0.0
1059,26.0,34.8,29.0,78.0,8.0,260.0,7,1,78.2,77.0,75.0,72.0,13.0,16.0,9.0,3.867586207,8.768965517,0.0,0.0,0.0
1060,25.4,33.9,28.4,78.0,5.0,330.0,7,1,77.2,75.0,72.0,78.0,16.0,9.0,8.0,3.5075862069999997,0.0,0.0,0.0,2.7
